Derived constituent file for segment 31

JDAY,      TN,     NH3,      TP,Turbidit,     TSS,      pH,  SECCHI,
   145.201,    0.7560,    0.0003,    0.0632,    0.0497,    0.0615,    6.9869,    3.2470,
   145.306,    0.7555,    0.0003,    0.0632,    0.0423,    0.0531,    6.9872,    3.2587,
   145.403,    0.7552,    0.0003,    0.0632,    0.0356,    0.0455,    6.9672,    3.2693,
   145.500,    0.7559,    0.0003,    0.0636,    0.0368,    0.0470,    6.9912,    3.2669,
   145.604,    0.7570,    0.0003,    0.0640,    0.0417,    0.0528,    7.0189,    3.2586,
   145.701,    0.7580,    0.0003,    0.0641,    0.0512,    0.0635,    7.0515,    3.2436,
   145.806,    0.7591,    0.0003,    0.0642,    0.0604,    0.0737,    7.0486,    3.2295,
   145.903,    0.7599,    0.0003,    0.0642,    0.0672,    0.0812,    7.0396,    3.2194,
   146.000,    0.7603,    0.0003,    0.0642,    0.0699,    0.0842,    7.0326,    3.2153,
   146.104,    0.7601,    0.0003,    0.0641,    0.0670,    0.0810,    7.0294,    3.2196,
   146.201,    0.7597,    0.0003,    0.0641,    0.0629,    0.0764,    7.0438,    3.2258,
   146.306,    0.7593,    0.0003,    0.0642,    0.0581,    0.0711,    7.0639,    3.2330,
   146.403,    0.7591,    0.0003,    0.0642,    0.0543,    0.0669,    7.0786,    3.2388,
   146.500,    0.7591,    0.0003,    0.0643,    0.0528,    0.0652,    7.0895,    3.2410,
   146.604,    0.7593,    0.0003,    0.0642,    0.0531,    0.0656,    7.0770,    3.2405,
   146.701,    0.7596,    0.0003,    0.0641,    0.0578,    0.0708,    7.0640,    3.2335,
   146.806,    0.7600,    0.0003,    0.0638,    0.0665,    0.0801,    7.0390,    3.2210,
   146.903,    0.7603,    0.0003,    0.0636,    0.0755,    0.0898,    7.0238,    3.2081,
   147.000,    0.7608,    0.0003,    0.0635,    0.0828,    0.0977,    7.0254,    3.1976,
   147.104,    0.7617,    0.0003,    0.0637,    0.0874,    0.1027,    7.0517,    3.1909,
   147.201,    0.7620,    0.0003,    0.0640,    0.0833,    0.0983,    7.0775,    3.1964,
   147.306,    0.7623,    0.0004,    0.0643,    0.0759,    0.0904,    7.1100,    3.2068,
   147.403,    0.7621,    0.0003,    0.0643,    0.0645,    0.0780,    7.1022,    3.2236,
   147.500,    0.7620,    0.0003,    0.0642,    0.0548,    0.0672,    7.0722,    3.2385,
   147.604,    0.7620,    0.0003,    0.0640,    0.0515,    0.0635,    7.0451,    3.2437,
   147.701,    0.7617,    0.0003,    0.0637,    0.0544,    0.0665,    7.0148,    3.2398,
   147.806,    0.7624,    0.0003,    0.0634,    0.0690,    0.0822,    7.0001,    3.2190,
   147.903,    0.7653,    0.0003,    0.0638,    0.0981,    0.1134,    7.0303,    3.1774,
   148.000,    0.7681,    0.0003,    0.0644,    0.1228,    0.1398,    7.0736,    3.1427,
   148.104,    0.7694,    0.0003,    0.0647,    0.1296,    0.1471,    7.1072,    3.1328,
   148.201,    0.7691,    0.0004,    0.0648,    0.1211,    0.1383,    7.1319,    3.1438,
   148.306,    0.7675,    0.0004,    0.0646,    0.0949,    0.1107,    7.1083,    3.1801,
   148.403,    0.7662,    0.0003,    0.0644,    0.0723,    0.0863,    7.0707,    3.2127,
   148.500,    0.7654,    0.0003,    0.0641,    0.0600,    0.0728,    7.0376,    3.2311,
   148.604,    0.7648,    0.0003,    0.0638,    0.0580,    0.0705,    7.0120,    3.2344,
   148.701,    0.7655,    0.0003,    0.0637,    0.0705,    0.0839,    7.0108,    3.2166,
   148.806,    0.7688,    0.0003,    0.0641,    0.1061,    0.1216,    7.0401,    3.1671,
   148.903,    0.7726,    0.0003,    0.0646,    0.1459,    0.1633,    7.0788,    3.1134,
   149.000,    0.7745,    0.0004,    0.0648,    0.1648,    0.1828,    7.1032,    3.0886,
   149.104,    0.7743,    0.0004,    0.0649,    0.1547,    0.1725,    7.1020,    3.1014,
   149.201,    0.7731,    0.0004,    0.0648,    0.1309,    0.1481,    7.0920,    3.1321,
   149.306,    0.7716,    0.0003,    0.0647,    0.1003,    0.1161,    7.0660,    3.1733,
   149.403,    0.7705,    0.0003,    0.0645,    0.0799,    0.0944,    7.0377,    3.2019,
   149.500,    0.7700,    0.0003,    0.0643,    0.0723,    0.0862,    7.0248,    3.2129,
   149.604,    0.7703,    0.0003,    0.0643,    0.0775,    0.0918,    7.0309,    3.2054,
   149.701,    0.7716,    0.0003,    0.0644,    0.0943,    0.1098,    7.0417,    3.1817,
   149.806,    0.7746,    0.0003,    0.0647,    0.1285,    0.1455,    7.0625,    3.1358,
   149.903,    0.7775,    0.0003,    0.0649,    0.1634,    0.1811,    7.0867,    3.0912,
   150.000,    0.7785,    0.0003,    0.0650,    0.1713,    0.1891,    7.0834,    3.0814,
   150.104,    0.7787,    0.0003,    0.0651,    0.1611,    0.1790,    7.0779,    3.0936,
   150.201,    0.7781,    0.0003,    0.0651,    0.1410,    0.1587,    7.0748,    3.1185,
   150.306,    0.7767,    0.0003,    0.0650,    0.1162,    0.1332,    7.0635,    3.1507,
   150.403,    0.7754,    0.0003,    0.0649,    0.1018,    0.1180,    7.0600,    3.1705,
   150.500,    0.7748,    0.0003,    0.0648,    0.1002,    0.1162,    7.0752,    3.1729,
   150.604,    0.7748,    0.0004,    0.0647,    0.1086,    0.1248,    7.0846,    3.1620,
   150.701,    0.7761,    0.0003,    0.0647,    0.1093,    0.1258,    7.0328,    3.1604,
   150.806,    0.7786,    0.0003,    0.0648,    0.1381,    0.1554,    7.0200,    3.1232,
   150.903,    0.7812,    0.0003,    0.0649,    0.1658,    0.1835,    7.0100,    3.0886,
   151.000,    0.7832,    0.0003,    0.0650,    0.2057,    0.2226,    7.0531,    3.0435,
   151.104,    0.7822,    0.0003,    0.0648,    0.1825,    0.1995,    7.0285,    3.0709,
   151.201,    0.7813,    0.0003,    0.0649,    0.1660,    0.1832,    7.0410,    3.0899,
   151.306,    0.7796,    0.0003,    0.0648,    0.1379,    0.1548,    7.0391,    3.1247,
   151.403,    0.7792,    0.0003,    0.0648,    0.1199,    0.1364,    7.0379,    3.1473,
   151.500,    0.7800,    0.0003,    0.0651,    0.1192,    0.1360,    7.0570,    3.1475,
   151.604,    0.7810,    0.0003,    0.0652,    0.1249,    0.1419,    7.0569,    3.1402,
   151.701,    0.7837,    0.0003,    0.0654,    0.1472,    0.1643,    7.0504,    3.1127,
   151.806,    0.7892,    0.0003,    0.0659,    0.2105,    0.2276,    7.0786,    3.0373,
   151.903,    0.7925,    0.0003,    0.0661,    0.2360,    0.2529,    7.0615,    3.0073,
   152.000,    0.7940,    0.0003,    0.0662,    0.2502,    0.2670,    7.0549,    2.9906,
   152.104,    0.7939,    0.0003,    0.0662,    0.2546,    0.2713,    7.0723,    2.9856,
   152.201,    0.7917,    0.0003,    0.0660,    0.2289,    0.2460,    7.0730,    3.0145,
   152.306,    0.7893,    0.0003,    0.0659,    0.1977,    0.2153,    7.0790,    3.0503,
   152.403,    0.7877,    0.0003,    0.0658,    0.1773,    0.1950,    7.0884,    3.0744,
   152.500,    0.7867,    0.0003,    0.0657,    0.1623,    0.1798,    7.0794,    3.0932,
   152.604,    0.7871,    0.0003,    0.0657,    0.1704,    0.1878,    7.0837,    3.0838,
   152.701,    0.7891,    0.0003,    0.0657,    0.1941,    0.2108,    7.0718,    3.0577,
   152.806,    0.7938,    0.0003,    0.0659,    0.2672,    0.2815,    7.0805,    2.9796,
   152.903,    0.7973,    0.0004,    0.0661,    0.3212,    0.3331,    7.0804,    2.9242,
   153.000,    0.7994,    0.0003,    0.0661,    0.3444,    0.3555,    7.0762,    2.8996,
   153.104,    0.7988,    0.0003,    0.0661,    0.3299,    0.3419,    7.0751,    2.9133,
   153.201,    0.7951,    0.0003,    0.0658,    0.2708,    0.2851,    7.0564,    2.9749,
   153.306,    0.7913,    0.0003,    0.0655,    0.2206,    0.2363,    7.0529,    3.0296,
   153.403,    0.7890,    0.0003,    0.0654,    0.1964,    0.2126,    7.0657,    3.0568,
   153.500,    0.7872,    0.0003,    0.0652,    0.1456,    0.1623,    7.0062,    3.1157,
   153.604,    0.7898,    0.0003,    0.0656,    0.1843,    0.2012,    7.0469,    3.0687,
   153.701,    0.7940,    0.0003,    0.0659,    0.2248,    0.2407,    7.0359,    3.0240,
   153.806,    0.8020,    0.0003,    0.0665,    0.3119,    0.3249,    7.0391,    2.9311,
   153.903,    0.8072,    0.0004,    0.0667,    0.3997,    0.4064,    7.0622,    2.8513,
   154.000,    0.8087,    0.0003,    0.0667,    0.3873,    0.3951,    7.0280,    2.8615,
   154.104,    0.8070,    0.0003,    0.0666,    0.3775,    0.3857,    7.0366,    2.8717,
   154.201,    0.8006,    0.0003,    0.0660,    0.2656,    0.2806,    6.9829,    2.9791,
   154.306,    0.7991,    0.0003,    0.0661,    0.2521,    0.2679,    7.0169,    2.9919,
   154.403,    0.7983,    0.0003,    0.0663,    0.2362,    0.2531,    7.0406,    3.0069,
   154.500,    0.7980,    0.0003,    0.0663,    0.2116,    0.2293,    7.0279,    3.0337,
   154.604,    0.7993,    0.0003,    0.0664,    0.2165,    0.2341,    7.0245,    3.0283,
   154.701,    0.8019,    0.0003,    0.0665,    0.2330,    0.2498,    7.0007,    3.0112,
   154.806,    0.8083,    0.0003,    0.0668,    0.3096,    0.3228,    6.9950,    2.9334,
   154.903,    0.8141,    0.0003,    0.0671,    0.3831,    0.3918,    6.9902,    2.8631,
   155.000,    0.8170,    0.0003,    0.0673,    0.4187,    0.4252,    6.9872,    2.8293,
   155.104,    0.8167,    0.0003,    0.0673,    0.4170,    0.4236,    6.9949,    2.8308,
   155.201,    0.8119,    0.0003,    0.0669,    0.3570,    0.3672,    6.9934,    2.8878,
   155.306,    0.8082,    0.0003,    0.0667,    0.3156,    0.3282,    7.0095,    2.9279,
   155.403,    0.8051,    0.0003,    0.0665,    0.2703,    0.2850,    7.0108,    2.9738,
   155.500,    0.8045,    0.0003,    0.0666,    0.2536,    0.2692,    7.0149,    2.9907,
   155.604,    0.8064,    0.0003,    0.0668,    0.2803,    0.2949,    7.0285,    2.9627,
   155.701,    0.8112,    0.0003,    0.0670,    0.3197,    0.3319,    7.0074,    2.9250,
   155.806,    0.8201,    0.0003,    0.0676,    0.4248,    0.4301,    7.0021,    2.8268,
   155.903,    0.8264,    0.0003,    0.0679,    0.4974,    0.4972,    6.9921,    2.7622,
   156.000,    0.8284,    0.0003,    0.0679,    0.5255,    0.5227,    6.9814,    2.7394,
   156.104,    0.8274,    0.0003,    0.0678,    0.5203,    0.5175,    6.9897,    2.7450,
   156.201,    0.8230,    0.0004,    0.0676,    0.5508,    0.5441,    7.0681,    2.7252,
   156.306,    0.8187,    0.0004,    0.0674,    0.4742,    0.4752,    7.0728,    2.7848,
   156.403,    0.8173,    0.0003,    0.0674,    0.3662,    0.3766,    7.0204,    2.8758,
   156.500,    0.8157,    0.0003,    0.0674,    0.3421,    0.3538,    7.0229,    2.8995,
   156.604,    0.8181,    0.0003,    0.0676,    0.3621,    0.3731,    7.0250,    2.8786,
   156.701,    0.8208,    0.0004,    0.0678,    0.4888,    0.4891,    7.0963,    2.7706,
   156.806,    0.8304,    0.0004,    0.0683,    0.5851,    0.5756,    7.0657,    2.6966,
   156.903,    0.8378,    0.0004,    0.0687,    0.6846,    0.6642,    7.0564,    2.6234,
   157.000,    0.8413,    0.0004,    0.0689,    0.7487,    0.7211,    7.0668,    2.5769,
   157.104,    0.8394,    0.0003,    0.0687,    0.6329,    0.6203,    7.0102,    2.6514,
   157.201,    0.8353,    0.0003,    0.0685,    0.5762,    0.5696,    7.0197,    2.6940,
   157.306,    0.8297,    0.0003,    0.0683,    0.4994,    0.5002,    7.0320,    2.7552,
   157.403,    0.8242,    0.0003,    0.0679,    0.4138,    0.4212,    7.0222,    2.8312,
   157.500,    0.8207,    0.0003,    0.0675,    0.3534,    0.3644,    7.0037,    2.8890,
   157.604,    0.8217,    0.0003,    0.0676,    0.3612,    0.3716,    6.9946,    2.8823,
   157.701,    0.8255,    0.0003,    0.0677,    0.4106,    0.4173,    6.9869,    2.8378,
   157.806,    0.8378,    0.0004,    0.0685,    0.6849,    0.6625,    7.0637,    2.6327,
   157.903,    0.8489,    0.0004,    0.0693,    0.8372,    0.7974,    7.0692,    2.5244,
   158.000,    0.8506,    0.0003,    0.0693,    0.7519,    0.7253,    6.9949,    2.5685,
   158.104,    0.8489,    0.0003,    0.0692,    0.7252,    0.7018,    6.9984,    2.5871,
   158.201,    0.8452,    0.0003,    0.0691,    0.6618,    0.6463,    7.0108,    2.6288,
   158.306,    0.8387,    0.0003,    0.0688,    0.5545,    0.5506,    7.0124,    2.7088,
   158.403,    0.8341,    0.0003,    0.0685,    0.4835,    0.4862,    7.0106,    2.7669,
   158.500,    0.8323,    0.0003,    0.0684,    0.4492,    0.4547,    7.0088,    2.7965,
   158.604,    0.8331,    0.0003,    0.0684,    0.4534,    0.4584,    6.9987,    2.7933,
   158.701,    0.8380,    0.0003,    0.0686,    0.5176,    0.5170,    6.9974,    2.7392,
   158.806,    0.8509,    0.0004,    0.0695,    0.8164,    0.7794,    7.0732,    2.5371,
   158.903,    0.8544,    0.0003,    0.0695,    0.7478,    0.7219,    6.9812,    2.5707,
   159.000,    0.8604,    0.0003,    0.0699,    0.8344,    0.7978,    6.9881,    2.5129,
   159.104,    0.8594,    0.0003,    0.0699,    0.8110,    0.7777,    6.9953,    2.5265,
   159.201,    0.8556,    0.0003,    0.0698,    0.7437,    0.7195,    7.0040,    2.5675,
   159.306,    0.8479,    0.0003,    0.0693,    0.6155,    0.6062,    7.0005,    2.6583,
   159.403,    0.8425,    0.0003,    0.0690,    0.5295,    0.5286,    6.9936,    2.7261,
   159.500,    0.8395,    0.0003,    0.0687,    0.4880,    0.4904,    6.9919,    2.7625,
   159.604,    0.8404,    0.0003,    0.0687,    0.5035,    0.5042,    6.9850,    2.7510,
   159.701,    0.8487,    0.0003,    0.0693,    0.6358,    0.6232,    7.0050,    2.6484,
   159.806,    0.8608,    0.0003,    0.0700,    0.7795,    0.7499,    6.9925,    2.5486,
   159.903,    0.8750,    0.0003,    0.0710,    0.9709,    0.9170,    6.9973,    2.4236,
   160.000,    0.8772,    0.0003,    0.0710,    1.0011,    0.9425,    6.9868,    2.4080,
   160.104,    0.8735,    0.0003,    0.0707,    0.9634,    0.9093,    6.9911,    2.4343,
   160.201,    0.8669,    0.0003,    0.0704,    0.8816,    0.8389,    7.0036,    2.4824,
   160.306,    0.8586,    0.0003,    0.0699,    0.7310,    0.7079,    7.0000,    2.5785,
   160.403,    0.8533,    0.0003,    0.0696,    0.6303,    0.6189,    6.9940,    2.6495,
   160.500,    0.8483,    0.0003,    0.0691,    0.5339,    0.5320,    6.9688,    2.7249,
   160.604,    0.8495,    0.0003,    0.0692,    0.5416,    0.5392,    6.9622,    2.7180,
   160.701,    0.8556,    0.0003,    0.0696,    0.6354,    0.6231,    6.9661,    2.6475,
   160.806,    0.8698,    0.0003,    0.0705,    0.8588,    0.8194,    6.9812,    2.4957,
   160.903,    0.8841,    0.0003,    0.0716,    1.0699,    1.0034,    7.0062,    2.3591,
   161.000,    0.8892,    0.0003,    0.0719,    1.0928,    1.0245,    6.9903,    2.3391,
   161.104,    0.8877,    0.0003,    0.0718,    1.0442,    0.9836,    6.9880,    2.3637,
   161.201,    0.8792,    0.0003,    0.0712,    0.9120,    0.8691,    6.9806,    2.4453,
   161.306,    0.8694,    0.0003,    0.0706,    0.7734,    0.7471,    6.9760,    2.5401,
   161.403,    0.8642,    0.0003,    0.0703,    0.7006,    0.6826,    6.9795,    2.5923,
   161.500,    0.8635,    0.0003,    0.0702,    0.6789,    0.6636,    6.9830,    2.6068,
   161.604,    0.8660,    0.0003,    0.0704,    0.7080,    0.6896,    6.9859,    2.5845,
   161.701,    0.8712,    0.0003,    0.0707,    0.7819,    0.7550,    6.9838,    2.5322,
   161.806,    0.8829,    0.0003,    0.0714,    0.9666,    0.9159,    6.9973,    2.4134,
   161.903,    0.8924,    0.0003,    0.0720,    1.0986,    1.0295,    6.9952,    2.3355,
   162.000,    0.8998,    0.0003,    0.0726,    1.2042,    1.1205,    7.0056,    2.2725,
   162.104,    0.8962,    0.0003,    0.0723,    1.1145,    1.0440,    6.9947,    2.3220,
   162.201,    0.8859,    0.0003,    0.0716,    0.9541,    0.9057,    6.9784,    2.4187,
   162.306,    0.8763,    0.0003,    0.0709,    0.8265,    0.7939,    6.9768,    2.5034,
   162.403,    0.8693,    0.0003,    0.0704,    0.7404,    0.7176,    6.9791,    2.5651,
   162.500,    0.8666,    0.0003,    0.0703,    0.7410,    0.7180,    6.9972,    2.5648,
   162.604,    0.8690,    0.0003,    0.0705,    0.7750,    0.7480,    6.9994,    2.5414,
   162.701,    0.8770,    0.0003,    0.0709,    0.8469,    0.8106,    6.9834,    2.4954,
   162.806,    0.8852,    0.0003,    0.0713,    0.9294,    0.8819,    6.9543,    2.4456,
   162.903,    0.8917,    0.0003,    0.0716,    1.0136,    0.9545,    6.9412,    2.3948,
   163.000,    0.8970,    0.0003,    0.0720,    1.0935,    1.0232,    6.9463,    2.3480,
   163.104,    0.8980,    0.0003,    0.0722,    1.1445,    1.0672,    6.9754,    2.3170,
   163.201,    0.8935,    0.0003,    0.0721,    1.1127,    1.0415,    7.0015,    2.3280,
   163.306,    0.8883,    0.0003,    0.0718,    0.9703,    0.9207,    6.9965,    2.4038,
   163.403,    0.8838,    0.0003,    0.0716,    0.8328,    0.8020,    6.9767,    2.4872,
   163.500,    0.8774,    0.0004,    0.0711,    0.8605,    0.8248,    7.0321,    2.4757,
   163.604,    0.8789,    0.0004,    0.0711,    0.8390,    0.8056,    7.0037,    2.4918,
   163.701,    0.8836,    0.0004,    0.0714,    0.9441,    0.8967,    7.0226,    2.4262,
   163.806,    0.8967,    0.0003,    0.0723,    1.0237,    0.9673,    6.9780,    2.3688,
   163.903,    0.9090,    0.0003,    0.0731,    1.2155,    1.1318,    6.9977,    2.2577,
   164.000,    0.9156,    0.0003,    0.0736,    1.3030,    1.2068,    7.0077,    2.2077,
   164.104,    0.9100,    0.0006,    0.0733,    1.3771,    1.2681,    7.1002,    2.1757,
   164.201,    0.9033,    0.0005,    0.0728,    1.2139,    1.1301,    7.0583,    2.2606,
   164.306,    0.8919,    0.0005,    0.0720,    1.0581,    0.9962,    7.0574,    2.3517,
   164.403,    0.8860,    0.0003,    0.0715,    0.8295,    0.7984,    6.9703,    2.4926,
   164.500,    0.8836,    0.0003,    0.0713,    0.8033,    0.7749,    6.9705,    2.5123,
   164.604,    0.8841,    0.0005,    0.0714,    0.9517,    0.9037,    7.0571,    2.4193,
   164.701,    0.8889,    0.0005,    0.0716,    1.0178,    0.9604,    7.0523,    2.3810,
   164.806,    0.8963,    0.0003,    0.0720,    1.0047,    0.9500,    6.9734,    2.3849,
   164.903,    0.9040,    0.0003,    0.0724,    1.1251,    1.0530,    6.9739,    2.3164,
   165.000,    0.9096,    0.0003,    0.0728,    1.2052,    1.1216,    6.9817,    2.2706,
   165.104,    0.9101,    0.0003,    0.0730,    1.2075,    1.1243,    6.9908,    2.2660,
   165.201,    0.9044,    0.0003,    0.0726,    1.1045,    1.0369,    6.9919,    2.3207,
   165.306,    0.8966,    0.0003,    0.0721,    0.9621,    0.9146,    6.9822,    2.4040,
   165.403,    0.8908,    0.0003,    0.0718,    0.8658,    0.8307,    6.9792,    2.4659,
   165.500,    0.8868,    0.0003,    0.0714,    0.8123,    0.7833,    6.9717,    2.5041,
   165.604,    0.8867,    0.0003,    0.0714,    0.8441,    0.8106,    6.9811,    2.4856,
   165.701,    0.8920,    0.0003,    0.0717,    0.9424,    0.8954,    6.9877,    2.4266,
   165.806,    0.9051,    0.0003,    0.0725,    1.1134,    1.0415,    6.9824,    2.3302,
   165.903,    0.9167,    0.0003,    0.0733,    1.2317,    1.1423,    6.9661,    2.2653,
   166.000,    0.9196,    0.0003,    0.0734,    1.2220,    1.1348,    6.9447,    2.2668,
   166.104,    0.9165,    0.0003,    0.0733,    1.1536,    1.0775,    6.9390,    2.2997,
   166.201,    0.9102,    0.0003,    0.0729,    1.0579,    0.9962,    6.9426,    2.3513,
   166.306,    0.9040,    0.0003,    0.0726,    1.0027,    0.9491,    6.9642,    2.3819,
   166.403,    0.8990,    0.0003,    0.0724,    0.9722,    0.9234,    6.9914,    2.3971,
   166.500,    0.8969,    0.0004,    0.0723,    0.9720,    0.9239,    7.0137,    2.3940,
   166.604,    0.8990,    0.0004,    0.0725,    1.0290,    0.9731,    7.0354,    2.3595,
   166.701,    0.9110,    0.0003,    0.0732,    1.1261,    1.0547,    7.0044,    2.3116,
   166.806,    0.9289,    0.0003,    0.0743,    1.2603,    1.1666,    6.9600,    2.2493,
   166.903,    0.9384,    0.0002,    0.0748,    1.3384,    1.2312,    6.9353,    2.2155,
   167.000,    0.9408,    0.0002,    0.0748,    1.3820,    1.2664,    6.9242,    2.2012,
   167.104,    0.9371,    0.0003,    0.0744,    1.3862,    1.2685,    6.9345,    2.2059,
   167.201,    0.9282,    0.0003,    0.0739,    1.3357,    1.2267,    6.9601,    2.2281,
   167.306,    0.9175,    0.0003,    0.0733,    1.2013,    1.1148,    6.9814,    2.2895,
   167.403,    0.9116,    0.0003,    0.0731,    1.0721,    1.0062,    6.9753,    2.3539,
   167.500,    0.9102,    0.0003,    0.0730,    0.9934,    0.9394,    6.9657,    2.3957,
   167.604,    0.9140,    0.0003,    0.0733,    0.9885,    0.9357,    6.9566,    2.3964,
   167.701,    0.9220,    0.0003,    0.0739,    1.1168,    1.0452,    6.9604,    2.3246,
   167.806,    0.9377,    0.0003,    0.0748,    1.3086,    1.2069,    6.9553,    2.2272,
   167.903,    0.9528,    0.0003,    0.0758,    1.5228,    1.3865,    6.9574,    2.1231,
   168.000,    0.9610,    0.0003,    0.0762,    1.5867,    1.4396,    6.9436,    2.0943,
   168.104,    0.9602,    0.0003,    0.0761,    1.5506,    1.4087,    6.9381,    2.1146,
   168.201,    0.9535,    0.0003,    0.0756,    1.4384,    1.3150,    6.9454,    2.1675,
   168.306,    0.9440,    0.0003,    0.0751,    1.2837,    1.1857,    6.9460,    2.2407,
   168.403,    0.9341,    0.0003,    0.0745,    1.2103,    1.1246,    6.9694,    2.2743,
   168.500,    0.9277,    0.0003,    0.0741,    1.1491,    1.0728,    6.9768,    2.3064,
   168.604,    0.9305,    0.0003,    0.0744,    1.1682,    1.0893,    6.9731,    2.2946,
   168.701,    0.9412,    0.0003,    0.0750,    1.2235,    1.1364,    6.9498,    2.2645,
   168.806,    0.9503,    0.0002,    0.0755,    1.3120,    1.2110,    6.9287,    2.2194,
   168.903,    0.9574,    0.0002,    0.0759,    1.4447,    1.3226,    6.9276,    2.1530,
   169.000,    0.9583,    0.0003,    0.0759,    1.4795,    1.3517,    6.9274,    2.1368,
   169.104,    0.9588,    0.0003,    0.0760,    1.4573,    1.3335,    6.9271,    2.1460,
   169.201,    0.9560,    0.0003,    0.0758,    1.3635,    1.2555,    6.9263,    2.1881,
   169.306,    0.9457,    0.0003,    0.0751,    1.1827,    1.1025,    6.9169,    2.2823,
   169.403,    0.9383,    0.0003,    0.0747,    1.0835,    1.0178,    6.9189,    2.3378,
   169.500,    0.9351,    0.0003,    0.0745,    1.0759,    1.0116,    6.9319,    2.3409,
   169.604,    0.9374,    0.0003,    0.0748,    1.1646,    1.0884,    6.9513,    2.2861,
   169.701,    0.9449,    0.0003,    0.0753,    1.3102,    1.2135,    6.9746,    2.2009,
   169.806,    0.9574,    0.0003,    0.0761,    1.4325,    1.3175,    6.9665,    2.1345,
   169.903,    0.9654,    0.0003,    0.0766,    1.4697,    1.3489,    6.9490,    2.1154,
   170.000,    0.9651,    0.0003,    0.0765,    1.4488,    1.3309,    6.9367,    2.1276,
   170.104,    0.9566,    0.0003,    0.0758,    1.3600,    1.2551,    6.9275,    2.1774,
   170.201,    0.9462,    0.0003,    0.0751,    1.2647,    1.1737,    6.9362,    2.2308,
   170.306,    0.9376,    0.0003,    0.0746,    1.1747,    1.0973,    6.9486,    2.2794,
   170.403,    0.9325,    0.0003,    0.0743,    1.1078,    1.0403,    6.9554,    2.3159,
   170.500,    0.9291,    0.0003,    0.0740,    1.0518,    0.9920,    6.9503,    2.3495,
   170.604,    0.9278,    0.0003,    0.0738,    1.0080,    0.9539,    6.9319,    2.3778,
   170.701,    0.9307,    0.0003,    0.0739,    1.0302,    0.9732,    6.9203,    2.3635,
   170.806,    0.9362,    0.0003,    0.0743,    1.0936,    1.0282,    6.9128,    2.3238,
   170.903,    0.9436,    0.0003,    0.0748,    1.1971,    1.1174,    6.9169,    2.2618,
   171.000,    0.9488,    0.0003,    0.0752,    1.2828,    1.1909,    6.9317,    2.2120,
   171.104,    0.9504,    0.0003,    0.0754,    1.3245,    1.2270,    6.9519,    2.1862,
   171.201,    0.9483,    0.0003,    0.0754,    1.3029,    1.2096,    6.9736,    2.1933,
   171.306,    0.9443,    0.0003,    0.0752,    1.1984,    1.1212,    6.9665,    2.2480,
   171.403,    0.9407,    0.0003,    0.0749,    1.1089,    1.0446,    6.9532,    2.2988,
   171.500,    0.9368,    0.0003,    0.0746,    1.0475,    0.9913,    6.9459,    2.3372,
   171.604,    0.9341,    0.0003,    0.0744,    1.0661,    1.0070,    6.9580,    2.3279,
   171.701,    0.9337,    0.0004,    0.0744,    1.1688,    1.0949,    6.9916,    2.2690,
   171.806,    0.9417,    0.0004,    0.0749,    1.2675,    1.1786,    6.9874,    2.2173,
   171.903,    0.9517,    0.0003,    0.0755,    1.3332,    1.2342,    6.9618,    2.1828,
   172.000,    0.9524,    0.0003,    0.0754,    1.2707,    1.1808,    6.9255,    2.2178,
   172.104,    0.9443,    0.0003,    0.0747,    1.1654,    1.0905,    6.9099,    2.2786,
   172.201,    0.9342,    0.0003,    0.0740,    1.0658,    1.0047,    6.9102,    2.3383,
   172.306,    0.9265,    0.0003,    0.0735,    0.9951,    0.9438,    6.9239,    2.3802,
   172.403,    0.9249,    0.0003,    0.0735,    0.9643,    0.9179,    6.9349,    2.3954,
   172.500,    0.9279,    0.0003,    0.0738,    0.9413,    0.8988,    6.9317,    2.4057,
   172.604,    0.9342,    0.0003,    0.0743,    0.9469,    0.9046,    6.9185,    2.3978,
   172.701,    0.9405,    0.0003,    0.0748,    0.9869,    0.9398,    6.9166,    2.3698,
   172.806,    0.9481,    0.0003,    0.0753,    1.0674,    1.0098,    6.9189,    2.3190,
   172.903,    0.9532,    0.0003,    0.0757,    1.1939,    1.1183,    6.9462,    2.2455,
   173.000,    0.9532,    0.0004,    0.0757,    1.2654,    1.1792,    6.9732,    2.2063,
   173.104,    0.9545,    0.0004,    0.0758,    1.2593,    1.1743,    6.9726,    2.2083,
   173.201,    0.9536,    0.0003,    0.0757,    1.1951,    1.1198,    6.9654,    2.2425,
   173.306,    0.9477,    0.0003,    0.0753,    1.0802,    1.0209,    6.9493,    2.3106,
   173.403,    0.9415,    0.0003,    0.0748,    0.9920,    0.9442,    6.9375,    2.3668,
   173.500,    0.9373,    0.0003,    0.0745,    0.9567,    0.9132,    6.9394,    2.3906,
   173.604,    0.9340,    0.0003,    0.0742,    0.9710,    0.9254,    6.9517,    2.3831,
   173.701,    0.9357,    0.0003,    0.0743,    1.0162,    0.9643,    6.9552,    2.3563,
   173.806,    0.9412,    0.0003,    0.0746,    1.1003,    1.0365,    6.9542,    2.3074,
   173.903,    0.9449,    0.0003,    0.0747,    1.1085,    1.0428,    6.9242,    2.3059,
   174.000,    0.9458,    0.0003,    0.0747,    1.1192,    1.0519,    6.9180,    2.3001,
   174.104,    0.9422,    0.0003,    0.0744,    1.0937,    1.0302,    6.9226,    2.3143,
